
========================================
Start Time             : 2026-07-15T00:35:25.243569
========================================
4 | check | mcdc | 100.00% | 5.74ms | 185.23MB | 3 cases
30 | checkRecord | mcdc | 50.00% | 1.25ms | 188.77MB | 2 cases
16 | countSubstrings | mcdc | 75.00% | 10.57ms | 137.72MB | 1 cases
18 | findSubstringInWraproundString | mcdc | 83.33% | 15.00ms | 128.15MB | 2 cases
72 | repeatedStringMatch | mcdc | 50.00% | 0.91ms | 128.84MB | 1 cases
46 | countBinarySubstrings | mcdc | 100.00% | 5.45ms | 127.07MB | 1 cases
26 | scoreOfParentheses | mcdc | 66.67% | 2.48ms | 131.48MB | 3 cases
58 | match | mcdc | 75.00% | 5.10ms | 127.54MB | 1 cases
10 | numPermsDISequence | mcdc | 70.00% | 25.10ms | 204.41MB | 2 cases
24 | isLongPressedName | mcdc | 90.00% | 9.56ms | 153.18MB | 3 cases
36 | minFlipsMonoIncr | mcdc | 100.00% | 6.79ms | 125.01MB | 2 cases

========================================
Start Time             : 2026-07-16T13:16:28.491523
========================================
12 | firstUniqChar | mcdc | 50.00% | 2.42ms | 115.39MB | 2 cases
78 | findTheDifference | mcdc | 50.00% | 33.16ms | 134.29MB | 3 cases
56 | isSubsequence | mcdc | 100.00% | 5.26ms | 150.43MB | 3 cases
70 | toHex | mcdc | 83.33% | 2.01ms | 159.27MB | 2 cases
50 | validWordAbbreviation | mcdc | 83.33% | 13.29ms | 168.65MB | 5 cases
80 | longestPalindrome | mcdc | 66.67% | 27.09ms | 178.26MB | 2 cases
52 | characterReplacement | mcdc | 50.00% | 2.53ms | 179.46MB | 3 cases
76 | findLUSlength | mcdc | 50.00% | 0.48ms | 179.28MB | 1 cases
3 | findLUSlength | mcdc | 87.50% | 21.31ms | 175.32MB | 1 cases
4 | check | mcdc | 100.00% | 6.29ms | 173.54MB | 3 cases
30 | checkRecord | mcdc | 50.00% | 2.67ms | 174.38MB | 2 cases
16 | countSubstrings | mcdc | 75.00% | 143.53ms | 173.85MB | 1 cases
18 | findSubstringInWraproundString | mcdc | 83.33% | 24.41ms | 170.58MB | 2 cases
72 | repeatedStringMatch | mcdc | 50.00% | 0.97ms | 170.10MB | 1 cases
46 | countBinarySubstrings | mcdc | 100.00% | 12.33ms | 185.65MB | 1 cases
26 | scoreOfParentheses | mcdc | 66.67% | 2.52ms | 186.18MB | 3 cases
58 | match | mcdc | 75.00% | 9.69ms | 185.88MB | 1 cases
10 | numPermsDISequence | mcdc | 70.00% | 42.99ms | 142.99MB | 2 cases
24 | isLongPressedName | mcdc | 90.00% | 21.90ms | 193.09MB | 3 cases
36 | minFlipsMonoIncr | mcdc | 100.00% | 6.91ms | 195.48MB | 2 cases
